user_id,account_completed,retention_7d,complaint_7d,first_deposit_7d,trade_count_7d
534943,1,1,0,1,1
534944,0,0,0,0,0
534945,0,1,0,1,0
534946,0,0,0,0,0
534947,1,0,0,1,2
534948,0,1,0,0,0
534949,0,1,0,0,0
534950,0,0,0,1,0
534951,0,0,0,0,0
534952,0,1,0,0,0
534953,0,0,0,1,0
534954,0,0,0,1,0
534955,0,1,0,0,0
534956,0,1,0,1,0
534957,0,1,0,1,0
534958,0,0,0,0,0
534959,1,0,0,1,4
534960,1,0,0,1,0
534961,0,0,0,0,0
534962,0,1,0,0,0
534963,1,0,0,1,2
534964,0,1,0,0,0
534965,1,0,0,1,2
534966,0,1,0,0,0
534967,0,1,0,1,0
534968,0,1,0,0,0
534969,0,1,0,1,0
534970,1,1,0,1,2
534971,0,0,0,1,0
534972,1,0,0,1,1
534973,0,0,0,0,0
534974,1,0,0,1,1
534975,0,1,0,0,0
534976,0,1,0,1,0
534977,0,1,0,0,0
534978,0,1,0,1,0
534979,1,0,0,0,0
534980,1,1,0,1,1
534981,0,1,0,0,0
534982,0,0,0,0,0
534983,1,1,0,1,3
534984,0,0,0,0,0
534985,0,1,0,1,0
534986,0,0,0,0,0
534987,1,0,0,0,0
534988,0,0,0,0,0
534989,0,1,0,0,0
534990,0,0,0,0,0
534991,1,0,0,1,2
534992,0,0,0,0,0
534993,1,0,0,1,0
534994,0,0,0,1,0
534995,1,1,0,0,1
534996,1,1,0,0,0
534997,0,0,0,0,0
534998,0,1,0,0,0
534999,0,0,0,1,0
535000,0,0,0,1,0
535001,1,1,0,1,0
535002,0,0,0,0,0
535003,0,0,0,1,0
535004,0,1,0,0,0
535005,0,0,0,0,0
535006,1,1,0,0,1
535007,0,0,0,1,0
535008,0,0,1,1,0
535009,0,0,0,0,0
535010,0,0,0,1,0
535011,0,0,0,0,0
535012,0,1,0,0,0
535013,0,0,0,0,0
535014,1,1,0,0,0
535015,0,0,0,0,0
535016,0,1,0,0,0
535017,0,0,0,0,0
535018,0,1,0,0,0
535019,0,1,0,0,0
535020,0,1,0,0,0
535021,0,0,0,0,0
535022,0,0,0,0,0
535023,0,1,0,0,0
535024,1,0,0,1,1
535025,0,0,0,0,0
535026,0,1,0,0,0
535027,0,1,0,1,0
535028,1,1,0,0,0
535029,0,0,0,0,0
535030,0,0,0,0,0
535031,0,0,0,0,0
535032,1,1,0,1,2
535033,0,0,0,1,0
535034,0,0,0,0,0
535035,1,1,0,1,3
535036,0,0,0,0,0
535037,0,1,0,0,0
535038,0,0,0,1,0
535039,1,0,0,1,0
535040,0,1,0,0,0
535041,0,1,0,1,0
535042,0,1,0,0,0
535043,0,0,0,1,0
535044,0,0,0,0,0
535045,1,0,0,1,1
535046,1,1,0,0,1
535047,0,0,0,1,0
535048,0,0,0,0,0
535049,1,0,0,1,1
535050,0,0,0,1,0
535051,0,0,0,0,0
535052,0,1,0,1,0
535053,0,1,0,0,0
535054,0,0,0,0,0
535055,0,1,0,0,0
535056,1,1,0,1,3
535057,0,0,0,0,0
535058,0,1,0,1,0
535059,0,1,0,1,0
535060,0,0,0,0,0
535061,0,0,0,1,0
535062,0,0,0,0,0
535063,0,0,0,1,0
535064,0,0,0,0,0
535065,1,1,0,1,3
535066,1,0,0,1,2
535067,0,1,0,1,0
535068,0,1,0,0,0
535069,0,0,0,1,0
535070,0,1,0,0,0
535071,0,0,0,0,0
535072,0,1,0,1,0
535073,0,1,0,0,0
535074,0,0,0,0,0
535075,0,0,0,0,0
535076,0,0,0,0,0
535077,0,1,0,0,0
535078,0,0,0,0,0
535079,0,0,0,1,0
535080,0,0,0,0,0
535081,0,0,0,0,0
535082,1,1,0,0,2
535083,0,1,0,0,0
535084,0,1,0,0,0
535085,1,0,0,1,0
535086,0,0,0,1,0
535087,0,1,0,0,0
535088,0,0,0,1,0
535089,0,1,0,0,0
535090,0,0,0,0,0
535091,1,0,0,0,1
535092,1,1,0,1,0
535093,0,0,0,0,0
535094,0,1,0,0,0
535095,0,1,0,1,0
535096,1,0,0,0,2
535097,0,1,0,0,0
535098,0,0,0,1,0
535099,1,0,0,0,3
535100,0,0,0,0,0
535101,0,0,0,0,0
535102,0,0,0,0,0
535103,1,0,0,1,0
535104,0,0,0,0,0
535105,0,1,0,0,0
535106,0,0,0,1,0
535107,1,0,0,0,1
535108,0,0,0,0,0
535109,0,1,0,0,0
535110,0,0,0,0,0
535111,1,1,0,0,2
535112,1,1,0,1,3
535113,0,0,0,0,0
535114,0,0,0,1,0
535115,0,0,0,0,0
535116,0,0,1,0,0
535117,1,0,0,0,0
535118,1,1,0,1,2
535119,0,0,0,1,0
535120,1,0,0,0,1
535121,1,1,0,0,1
535122,0,0,0,0,0
535123,1,0,0,1,2
535124,0,0,0,0,0
535125,0,0,0,1,0
535126,0,0,1,0,0
535127,0,0,0,1,0
535128,0,1,0,0,0
535129,1,1,0,1,0
535130,0,0,0,0,0
535131,0,0,0,1,0
535132,0,0,0,0,0
535133,0,0,0,1,0
535134,0,0,0,0,0
535135,1,0,0,0,3
535136,1,1,0,0,1
535137,0,0,0,1,0
535138,1,1,0,0,2
535139,0,0,0,0,0
535140,0,0,1,0,0
535141,0,0,0,0,0
535142,0,0,0,0,0
535143,1,1,0,1,3
535144,0,1,0,0,0
535145,0,1,0,0,0
535146,0,0,0,0,0
535147,0,0,0,1,0
535148,0,0,0,1,0
535149,1,0,0,1,2
535150,0,0,0,0,0
535151,0,0,0,0,0
535152,0,0,0,1,0
535153,0,1,0,0,0
535154,0,0,0,0,0
535155,0,1,0,0,0
535156,0,0,0,0,0
535157,0,1,0,0,0
535158,1,0,0,0,0
535159,0,0,0,0,0
535160,0,0,0,1,0
535161,0,1,0,1,0
535162,0,1,0,1,0
535163,0,0,0,0,0
535164,0,0,0,0,0
535165,0,0,0,1,0
535166,1,1,0,0,0
535167,0,0,0,1,0
535168,0,0,0,0,0
535169,0,1,0,0,0
535170,0,0,0,0,0
535171,0,1,0,0,0
535172,0,0,0,0,0
535173,1,1,0,1,2
535174,1,0,0,1,1
535175,0,1,0,0,0
535176,0,1,0,0,0
535177,1,0,0,1,1
535178,0,0,0,1,0
535179,0,0,0,0,0
535180,0,0,0,0,0
535181,0,0,0,0,0
535182,0,1,0,0,0
535183,0,0,0,1,0
535184,0,1,0,1,0
535185,1,1,0,1,5
535186,1,1,0,0,0
535187,1,0,1,0,0
535188,1,0,0,0,1
535189,1,0,0,1,3
535190,0,0,0,0,0
535191,0,0,0,1,0
535192,0,1,0,1,0
535193,0,1,0,1,0
535194,0,1,0,0,0
535195,0,1,0,1,0
535196,0,0,0,0,0
535197,0,1,0,0,0
535198,0,1,0,0,0
535199,0,1,0,0,0
535200,0,0,0,0,0
535201,0,1,0,1,0
535202,0,1,0,0,0
535203,0,1,0,0,0
535204,0,0,0,1,0
535205,0,0,0,1,0
535206,0,0,0,1,0
535207,1,1,0,1,2
535208,0,1,1,1,0
535209,0,0,0,0,0
535210,0,1,0,1,0
535211,1,0,0,1,0
535212,0,0,0,1,0
535213,0,0,0,1,0
535214,0,1,0,0,0
535215,0,1,0,0,0
535216,0,1,0,0,0
535217,0,0,0,1,0
535218,0,0,0,0,0
535219,0,0,0,1,0
535220,0,1,0,0,0
535221,0,1,0,1,0
535222,0,0,0,0,0
535223,0,0,1,0,0
535224,0,0,0,0,0
535225,0,0,0,0,0
535226,0,1,0,1,0
535227,0,0,0,1,0
535228,0,0,0,0,0
535229,0,0,0,0,0
535230,0,0,0,0,0
535231,0,0,0,1,0
535232,0,1,0,0,0
535233,0,0,0,0,0
535234,0,0,0,1,0
535235,0,0,0,0,0
535236,0,0,0,0,0
535237,0,0,0,0,0
535238,0,0,0,0,0
535239,1,1,0,1,2
535240,1,0,0,0,1
535241,0,0,0,0,0
535242,1,0,0,0,0
535243,0,0,0,1,0
535244,0,0,0,1,0
535245,0,0,0,1,0
535246,0,0,0,1,0
535247,0,1,1,0,0
535248,0,1,0,1,0
535249,0,0,0,1,0
535250,0,0,0,1,0
535251,1,0,0,1,3
535252,0,1,0,0,0
535253,1,0,0,0,0
535254,1,1,0,1,2
535255,0,1,0,1,0
535256,0,0,0,0,0
535257,1,0,0,0,0
535258,0,0,0,0,0
535259,0,1,0,1,0
535260,0,0,0,0,0
535261,0,1,0,0,0
535262,0,0,0,1,0
535263,0,1,0,1,0
535264,0,0,0,0,0
535265,1,0,0,1,3
535266,0,0,0,1,0
535267,0,0,0,0,0
535268,1,1,0,0,0
535269,0,0,0,0,0
535270,0,0,0,0,0
535271,0,0,0,1,0
535272,1,1,0,0,0
535273,1,1,0,0,0
535274,0,0,0,1,0
535275,1,0,0,1,0
535276,0,1,0,0,0
535277,0,0,0,0,0
535278,0,0,0,0,0
535279,0,0,0,0,0
535280,0,1,0,0,0
535281,0,0,0,1,0
535282,0,0,0,1,0
535283,0,0,0,0,0
535284,0,0,0,1,0
535285,0,0,0,0,0
535286,1,1,0,0,0
535287,0,1,0,0,0
535288,0,1,0,1,0
535289,0,1,0,0,0
535290,1,0,0,1,1
535291,0,0,0,0,0
535292,0,0,0,0,0
535293,0,1,0,0,0
535294,0,1,0,0,0
535295,1,1,0,1,2
535296,0,0,0,0,0
535297,0,0,0,0,0
535298,0,0,0,1,0
535299,0,0,0,1,0
535300,0,0,0,0,0
535301,1,0,0,0,0
535302,0,0,0,1,0
535303,0,0,0,0,0
535304,0,1,1,1,0
535305,0,1,0,0,0
535306,0,0,0,0,0
535307,0,1,0,0,0
535308,0,0,0,0,0
535309,1,0,0,1,0
535310,0,0,0,0,0
535311,0,0,0,0,0
535312,0,1,0,0,0
535313,1,1,0,0,1
535314,0,1,0,0,0
535315,0,0,0,0,0
535316,0,1,0,0,0
535317,0,0,0,0,0
535318,0,0,0,0,0
535319,0,0,0,0,0
535320,1,0,0,1,1
535321,0,0,0,1,0
535322,1,0,0,0,0
535323,0,1,0,0,0
535324,0,0,0,0,0
535325,0,0,0,0,0
535326,0,0,0,0,0
535327,1,1,0,0,0
535328,0,1,0,0,0
535329,0,0,0,0,0
535330,0,0,0,0,0
535331,1,0,0,1,2
535332,0,1,0,0,0
535333,0,0,0,0,0
535334,0,1,0,0,0
535335,0,0,0,0,0
535336,1,0,0,1,3
535337,0,0,0,1,0
535338,0,0,0,0,0
535339,0,0,0,1,0
535340,0,0,0,0,0
535341,1,1,0,0,0
535342,0,1,0,0,0
535343,0,1,0,1,0
535344,0,0,0,0,0
535345,0,1,0,1,0
535346,0,0,0,1,0
535347,0,1,0,0,0
535348,0,0,0,0,0
535349,1,0,0,0,0
535350,0,0,0,1,0
535351,0,0,0,0,0
535352,0,0,0,0,0
535353,0,1,0,1,0
535354,0,0,0,0,0
535355,0,0,0,0,0
535356,0,0,0,1,0
535357,0,1,0,0,0
535358,0,0,0,1,0
535359,1,1,0,0,1
535360,0,0,0,0,0
535361,0,0,0,1,0
535362,0,0,0,0,0
535363,0,0,0,0,0
535364,1,1,0,1,3
535365,0,1,0,0,0
535366,0,1,0,0,0
535367,0,1,0,1,0
535368,0,0,0,0,0
535369,0,0,0,0,0
535370,0,1,0,0,0
535371,0,0,0,0,0
535372,0,0,0,0,0
535373,1,0,0,1,1
535374,0,0,0,1,0
535375,0,1,0,0,0
535376,1,1,0,1,0
535377,1,0,0,0,1
535378,0,1,0,0,0
535379,0,0,0,1,0
535380,0,1,0,1,0
535381,0,1,0,0,0
535382,0,0,0,0,0
535383,0,0,0,0,0
535384,0,0,0,0,0
535385,0,0,0,1,0
535386,0,1,0,0,0
535387,0,1,0,1,0
535388,0,1,0,0,0
535389,0,0,0,0,0
535390,1,1,0,1,0
535391,0,1,0,0,0
535392,0,1,0,0,0
535393,1,0,0,1,0
535394,0,0,0,0,0
535395,0,1,0,0,0
535396,0,0,0,0,0
535397,0,1,0,0,0
535398,0,1,0,0,0
535399,0,1,0,0,0
535400,0,1,0,0,0
535401,1,1,0,0,1
535402,0,0,0,1,0
535403,0,0,0,0,0
535404,1,0,0,1,0
535405,0,1,0,1,0
535406,0,1,0,1,0
535407,0,1,0,0,0
535408,1,1,0,0,1
535409,0,0,0,0,0
535410,0,0,0,0,0
535411,0,0,0,1,0
535412,0,1,0,0,0
535413,0,1,0,1,0
535414,0,1,0,1,0
535415,0,0,0,0,0
535416,0,0,0,0,0
535417,0,1,0,0,0
535418,0,0,0,0,0
535419,0,0,0,0,0
535420,0,0,0,1,0
535421,0,1,0,0,0
535422,0,0,0,1,0
535423,0,0,0,0,0
535424,1,1,0,1,0
535425,1,0,0,1,0
535426,1,0,0,1,2
535427,1,1,0,1,0
535428,0,0,0,1,0
535429,0,1,0,0,0
535430,0,1,0,0,0
535431,0,0,0,1,0
535432,0,1,0,0,0
535433,1,1,0,0,0
535434,0,1,0,1,0
535435,0,0,0,0,0
535436,0,0,0,1,0
535437,0,1,0,0,0
535438,0,1,0,1,0
535439,0,0,0,1,0
535440,0,0,0,0,0
535441,0,0,0,1,0
535442,0,0,0,0,0
535443,1,0,0,0,0
535444,0,0,0,0,0
535445,0,0,0,1,0
535446,0,1,1,0,0
535447,0,0,0,0,0
535448,0,1,0,0,0
535449,0,0,0,0,0
535450,1,0,0,1,0
535451,0,0,0,0,0
535452,0,0,0,0,0
535453,0,0,0,1,0
535454,0,0,0,0,0
535455,0,1,0,0,0
535456,0,1,0,1,0
535457,0,0,0,1,0
535458,1,0,0,0,1
535459,0,1,0,0,0
535460,0,0,0,1,0
535461,0,0,0,0,0
535462,0,0,0,0,0
535463,0,0,0,1,0
535464,0,0,0,0,0
535465,0,0,0,1,0
535466,0,1,0,0,0
535467,0,1,0,0,0
535468,0,0,0,0,0
535469,0,0,0,0,0
535470,1,0,0,0,0
535471,0,0,0,1,0
535472,0,0,0,0,0
535473,0,0,0,0,0
535474,0,0,0,0,0
535475,0,0,0,0,0
535476,0,1,0,0,0
535477,0,0,0,1,0
535478,0,0,0,0,0
535479,0,0,0,0,0
535480,0,0,0,0,0
535481,0,0,0,1,0
535482,0,1,0,0,0
535483,1,1,0,1,2
535484,0,1,0,1,0
535485,0,0,0,1,0
535486,1,0,0,0,0
535487,0,0,0,0,0
535488,0,0,0,0,0
535489,1,1,0,1,4
535490,0,0,0,1,0
535491,0,1,0,0,0
535492,0,1,0,0,0
535493,0,1,0,1,0
535494,0,0,0,1,0
535495,0,0,0,0,0
535496,1,0,0,0,0
535497,0,0,0,0,0
535498,0,0,0,0,0
535499,1,0,0,0,2
535500,1,0,0,1,1
535501,0,1,0,0,0
535502,1,1,0,1,1
535503,0,0,0,0,0
535504,1,0,0,0,0
535505,0,1,0,1,0
535506,0,1,0,0,0
535507,0,1,0,0,0
535508,0,0,0,0,0
535509,0,0,0,0,0
535510,0,0,0,1,0
535511,0,0,0,0,0
535512,0,1,0,0,0
535513,0,0,0,1,0
535514,0,0,0,0,0
535515,1,0,0,1,1
535516,0,1,0,0,0
535517,0,0,0,0,0
535518,0,0,0,1,0
535519,0,1,0,0,0
535520,1,0,0,0,3
535521,0,0,0,0,0
535522,0,0,0,0,0
535523,0,1,0,0,0
535524,0,0,0,0,0
535525,1,0,1,1,1
535526,0,1,0,1,0
535527,0,1,0,0,0
535528,0,0,0,0,0
535529,0,1,0,0,0
535530,0,1,0,1,0
535531,0,0,0,0,0
535532,0,0,0,0,0
535533,0,0,0,0,0
535534,0,0,0,1,0
535535,0,0,0,0,0
535536,0,0,0,0,0
535537,1,0,0,1,2
535538,0,0,0,0,0
535539,0,0,0,0,0
535540,1,1,0,0,2
535541,0,1,0,0,0
535542,0,0,0,0,0
535543,1,1,0,1,4
535544,1,1,0,1,3
535545,0,1,0,0,0
535546,0,1,0,0,0
535547,0,0,0,0,0
535548,0,0,0,0,0
535549,0,0,0,0,0
535550,0,1,0,0,0
535551,1,1,0,1,1
535552,0,1,0,0,0
535553,0,0,0,0,0
535554,0,1,0,0,0
535555,0,0,0,0,0
535556,0,1,0,0,0
535557,0,0,0,0,0
535558,0,0,0,0,0
535559,0,0,0,0,0
535560,0,0,0,0,0
535561,0,1,0,0,0
535562,0,0,0,0,0
535563,1,1,0,0,1
535564,0,1,0,1,0
535565,1,1,0,1,0
535566,0,0,0,1,0
535567,0,0,0,0,0
535568,0,0,0,0,0
535569,0,0,0,0,0
535570,0,0,0,0,0
535571,0,0,0,0,0
535572,0,0,0,0,0
535573,0,1,0,0,0
535574,0,1,0,0,0
535575,0,0,0,0,0
535576,1,0,0,1,3
535577,0,1,0,0,0
535578,1,0,0,0,0
535579,1,0,0,1,3
535580,1,0,0,1,3
535581,1,1,1,0,0
535582,0,1,0,0,0
535583,1,0,0,1,0
535584,0,1,0,0,0
535585,0,1,0,0,0
535586,0,0,0,0,0
535587,0,1,0,0,0
535588,0,0,0,1,0
535589,0,0,0,0,0
535590,0,1,0,0,0
535591,0,0,0,0,0
535592,0,0,0,0,0
535593,0,0,0,0,0
535594,0,1,0,1,0
535595,0,0,0,0,0
535596,0,0,0,1,0
535597,0,0,0,0,0
535598,0,0,0,1,0
535599,0,0,0,0,0
535600,0,0,0,0,0
535601,0,0,0,0,0
535602,0,1,0,0,0
535603,0,0,0,0,0
535604,0,0,0,0,0
535605,1,1,0,1,2
535606,0,0,0,0,0
535607,0,0,0,0,0
535608,0,0,0,0,0
535609,0,0,0,1,0
535610,0,1,0,0,0
535611,1,1,0,0,2
535612,0,0,0,1,0
535613,0,1,0,1,0
535614,0,0,0,0,0
535615,0,0,0,1,0
535616,0,0,0,0,0
535617,0,0,0,0,0
535618,0,1,0,0,0
535619,1,0,0,1,1
535620,0,1,0,0,0
535621,0,0,0,1,0
535622,0,0,0,0,0
535623,0,0,0,0,0
535624,0,1,0,0,0
535625,1,0,0,0,0
535626,0,1,0,1,0
535627,0,0,0,0,0
535628,0,0,0,0,0
535629,0,0,0,0,0
535630,0,0,0,0,0
535631,0,0,0,0,0
535632,0,1,0,0,0
535633,0,0,0,0,0
535634,0,0,0,0,0
535635,1,1,0,1,2
535636,0,0,0,0,0
535637,1,0,0,0,0
535638,1,0,0,1,1
535639,0,0,0,1,0
535640,0,0,0,0,0
535641,0,0,0,0,0
535642,1,1,0,1,5
535643,0,1,0,1,0
535644,0,0,0,1,0
535645,0,0,0,0,0
535646,1,1,0,1,4
535647,1,0,0,1,1
535648,1,0,0,1,1
535649,0,0,0,1,0
535650,0,1,0,0,0
535651,0,0,0,0,0
535652,1,0,0,1,3
535653,0,1,0,0,0
535654,0,0,0,1,0
535655,1,1,0,1,0
535656,0,1,0,1,0
535657,0,0,0,1,0
535658,0,0,0,0,0
535659,0,0,0,0,0
535660,1,1,0,1,5
535661,1,1,0,1,1
535662,0,0,0,0,0
535663,0,1,0,1,0
535664,0,0,0,0,0
535665,1,0,0,1,0
535666,0,0,0,1,0
535667,0,1,0,0,0
535668,0,0,0,0,0
535669,0,0,0,1,0
535670,0,1,0,0,0
535671,0,1,0,0,0
535672,0,0,1,1,0
535673,1,1,0,1,1
535674,0,0,0,0,0
535675,0,0,0,1,0
535676,0,1,0,1,0
535677,0,1,0,0,0
535678,1,1,0,0,0
535679,0,0,0,0,0
535680,0,1,0,0,0
535681,0,0,0,1,0
535682,1,1,0,1,0
535683,0,0,0,0,0
535684,0,1,0,0,0
535685,0,0,0,0,0
535686,0,0,0,0,0
535687,0,1,0,0,0
535688,1,0,0,1,1
535689,0,0,0,0,0
535690,0,1,0,0,0
535691,0,0,0,0,0
535692,0,1,0,1,0
535693,0,1,0,0,0
535694,0,0,0,1,0
535695,1,0,0,0,0
535696,0,0,0,1,0
535697,1,0,0,1,0
535698,0,1,0,0,0
535699,0,0,0,0,0
535700,1,1,0,1,2
535701,0,0,0,1,0
535702,0,1,1,0,0
535703,0,0,0,0,0
535704,1,0,0,1,1
535705,1,0,0,1,0
535706,1,1,0,0,0
535707,0,0,0,0,0
535708,1,1,0,0,0
535709,1,1,0,1,2
535710,1,1,0,1,3
535711,1,0,0,0,0
535712,0,0,0,1,0
535713,0,0,0,0,0
535714,0,0,1,1,0
535715,0,0,0,1,0
535716,0,0,0,1,0
535717,0,1,0,0,0
535718,0,0,0,0,0
535719,0,0,0,0,0
535720,0,0,0,0,0
535721,1,1,0,1,4
535722,1,0,0,1,1
535723,1,1,0,1,1
535724,0,0,0,0,0
535725,0,1,0,0,0
535726,0,0,0,0,0
535727,0,1,0,0,0
535728,0,0,0,0,0
535729,0,0,0,0,0
535730,0,0,0,1,0
535731,0,0,0,0,0
535732,0,1,0,0,0
535733,1,0,0,0,0
535734,0,0,0,0,0
535735,0,1,0,0,0
535736,0,0,0,0,0
535737,0,0,0,0,0
535738,0,0,0,1,0
535739,0,1,0,0,0
535740,1,1,0,1,3
535741,0,0,0,0,0
535742,1,0,0,0,1
535743,0,0,0,0,0
535744,0,1,0,0,0
535745,0,0,0,0,0
535746,0,0,0,0,0
535747,0,0,0,0,0
535748,0,1,0,0,0
535749,0,0,0,0,0
535750,0,0,0,1,0
535751,0,1,0,0,0
535752,1,1,0,0,0
535753,0,0,0,0,0
535754,1,0,0,1,2
535755,0,1,0,0,0
535756,0,0,0,0,0
535757,0,0,0,0,0
535758,0,1,0,0,0
535759,0,0,0,0,0
535760,0,0,0,0,0
535761,0,0,0,0,0
535762,0,0,0,0,0
535763,0,0,0,0,0
535764,0,0,0,0,0
535765,0,1,0,0,0
535766,0,1,0,0,0
535767,0,0,0,1,0
535768,1,0,0,1,1
535769,1,0,0,1,4
535770,1,0,0,0,0
535771,0,0,0,0,0
535772,0,1,0,0,0
535773,0,1,0,1,0
535774,0,0,0,0,0
535775,0,1,0,0,0
535776,0,0,0,0,0
535777,0,1,0,0,0
535778,1,0,0,1,1
535779,0,1,0,1,0
535780,1,0,0,1,3
535781,0,0,0,1,0
535782,1,0,0,1,0
535783,0,1,0,0,0
535784,0,0,0,0,0
535785,0,1,0,0,0
535786,1,1,0,0,0
535787,0,0,0,0,0
535788,0,0,0,0,0
535789,0,0,0,1,0
535790,0,0,0,0,0
535791,1,1,0,0,0
535792,0,0,0,0,0
535793,0,1,0,1,0
535794,0,0,0,0,0
535795,0,0,0,0,0
535796,1,1,0,0,3
535797,0,0,0,1,0
535798,0,0,0,0,0
535799,0,1,0,0,0
535800,0,1,0,0,0
535801,0,0,0,1,0
535802,0,1,0,1,0
535803,0,1,0,0,0
535804,1,0,0,1,1
535805,0,1,0,0,0
535806,0,0,0,0,0
535807,1,1,0,1,2
535808,0,0,0,0,0
535809,1,0,0,0,0
535810,0,0,0,1,0
535811,0,1,0,0,0
535812,0,0,0,1,0
535813,0,0,0,1,0
535814,0,1,0,0,0
535815,0,1,0,0,0
535816,0,0,0,1,0
535817,0,0,0,0,0
535818,0,1,0,0,0
535819,0,0,0,0,0
535820,1,1,0,1,2
535821,1,0,0,1,1
535822,0,0,0,0,0
535823,1,0,0,0,1
535824,0,1,0,1,0
535825,1,1,0,1,0
535826,1,0,0,1,3
535827,1,0,0,0,0
535828,0,0,0,0,0
535829,0,0,0,0,0
535830,0,0,0,1,0
535831,1,0,0,1,5
535832,0,0,0,0,0
535833,1,1,0,1,1
535834,0,0,0,0,0
535835,0,0,0,0,0
535836,0,1,0,0,0
535837,1,1,0,0,0
535838,0,0,0,1,0
535839,0,0,0,1,0
535840,1,0,0,1,0
535841,0,0,0,0,0
535842,0,0,0,0,0
535843,0,1,0,0,0
535844,0,1,0,0,0
535845,1,1,0,1,1
535846,0,1,0,1,0
535847,0,1,0,0,0
535848,0,1,0,1,0
535849,0,1,0,0,0
535850,0,1,0,0,0
535851,1,1,0,0,1
535852,0,0,0,0,0
535853,0,0,1,1,0
535854,0,0,0,1,0
535855,0,0,0,0,0
535856,0,0,0,0,0
535857,1,0,0,0,2
535858,0,0,0,0,0
535859,0,0,0,0,0
535860,0,1,0,0,0
535861,0,0,0,0,0
535862,1,0,0,0,0
535863,0,1,0,0,0
535864,0,0,0,0,0
535865,0,0,0,1,0
535866,0,0,0,0,0
535867,1,1,0,1,1
535868,1,0,0,0,2
535869,0,0,0,0,0
535870,0,1,0,1,0
535871,0,0,0,1,0
535872,0,0,0,0,0
535873,0,1,0,0,0
535874,0,0,0,1,0
535875,0,0,1,0,0
535876,0,0,0,1,0
535877,0,0,0,1,0
535878,1,1,0,0,1
535879,0,0,0,0,0
535880,1,0,0,1,5
535881,0,1,0,0,0
535882,0,1,0,0,0
535883,0,0,0,0,0
535884,0,0,0,1,0
535885,0,1,0,0,0
535886,0,1,0,0,0
535887,0,0,0,0,0
535888,0,0,0,0,0
535889,0,0,0,1,0
535890,1,1,0,1,1
535891,0,0,0,1,0
535892,0,0,0,0,0
535893,0,1,0,0,0
535894,1,1,0,0,1
535895,1,0,0,0,2
535896,0,0,0,0,0
535897,0,1,0,0,0
535898,0,0,0,0,0
535899,0,0,0,0,0
535900,0,0,0,0,0
535901,0,0,0,0,0
535902,0,0,0,1,0
535903,0,1,0,0,0
535904,0,0,0,1,0
535905,1,0,0,0,0
535906,0,0,0,0,0
535907,0,0,0,0,0
535908,0,0,0,0,0
535909,0,0,0,0,0
535910,1,1,0,0,1
535911,0,0,0,0,0
535912,0,0,0,1,0
535913,0,1,0,0,0
535914,1,1,0,0,2
535915,0,0,0,0,0
535916,0,0,0,0,0
535917,0,1,0,0,0
535918,1,0,0,1,3
535919,0,0,0,0,0
535920,0,0,0,0,0
535921,0,1,0,0,0
535922,0,1,0,0,0
535923,1,1,0,1,0
535924,0,0,0,0,0
535925,1,1,0,0,0
535926,0,0,0,0,0
535927,1,1,0,0,0
535928,0,0,0,1,0
535929,1,1,0,1,2
535930,1,1,0,1,1
535931,0,0,0,1,0
535932,0,1,0,0,0
535933,0,0,0,0,0
535934,0,0,0,0,0
535935,1,1,0,1,3
535936,0,0,0,0,0
535937,1,0,0,0,0
535938,0,0,0,1,0
535939,0,0,0,1,0
535940,0,0,0,0,0
535941,0,0,0,0,0
535942,0,0,0,0,0
535943,1,1,0,1,0
535944,0,1,0,0,0
535945,1,1,0,1,0
535946,1,0,0,0,2
535947,0,1,0,0,0
535948,1,1,0,0,0
535949,0,0,0,0,0
535950,0,0,0,0,0
535951,0,0,0,0,0
535952,1,1,0,0,0
535953,0,0,0,0,0
535954,0,0,0,0,0
535955,0,0,0,1,0
535956,0,1,0,0,0
535957,0,0,0,0,0
535958,1,1,0,1,1
535959,0,0,0,0,0
535960,0,1,0,1,0
535961,0,0,0,1,0
535962,0,0,0,0,0
535963,0,0,0,0,0
535964,0,0,0,0,0
535965,1,0,0,1,1
535966,0,0,0,0,0
535967,1,1,0,0,1
535968,0,0,0,0,0
535969,1,0,0,1,2
535970,0,0,0,0,0
535971,0,0,0,0,0
535972,0,0,0,0,0
535973,0,1,0,0,0
535974,1,1,0,1,1
535975,0,0,0,0,0
535976,1,0,0,0,0
535977,0,0,0,0,0
535978,0,1,0,0,0
535979,1,1,0,0,4
535980,0,0,0,0,0
535981,0,0,0,0,0
535982,0,1,0,0,0
535983,0,0,0,0,0
535984,0,1,0,0,0
535985,1,0,0,1,6
535986,0,1,0,0,0
535987,0,1,0,1,0
535988,0,0,0,0,0
535989,1,1,0,1,1
535990,0,1,0,0,0
535991,0,0,0,0,0
535992,0,1,0,1,0
535993,0,0,0,0,0
535994,0,0,0,0,0
535995,0,0,0,0,0
535996,0,0,0,0,0
535997,0,1,0,0,0
535998,0,0,0,1,0
535999,0,1,0,0,0
536000,0,1,0,0,0
536001,1,0,0,0,0
536002,0,0,0,0,0
536003,0,1,0,0,0
536004,1,1,0,1,2
536005,0,1,0,1,0
536006,0,1,0,0,0
536007,0,0,0,0,0
536008,0,1,0,0,0
536009,0,1,0,1,0
536010,0,0,0,0,0
536011,0,0,0,0,0
536012,0,0,0,1,0
536013,0,0,0,0,0
536014,0,0,0,0,0
536015,0,0,0,0,0
