user_id,assignment_time,experiment_group,channel,device_type,source_intent,age_band
536072,2026-02-10 10:08:00,treatment,offline_broker,Android,high_intent,35-44
536073,2026-02-19 17:38:00,treatment,referral,iOS,mid_intent,25-34
536074,2026-01-08 17:16:00,control,app_store,iOS,mid_intent,18-24
536075,2026-02-20 02:09:00,treatment,referral,Android,mid_intent,25-34
536076,2026-01-22 22:50:00,control,content_seo,iOS,low_intent,25-34
536077,2026-02-16 20:42:00,treatment,referral,iOS,mid_intent,25-34
536078,2026-02-03 15:49:00,control,app_store,iOS,high_intent,35-44
536079,2026-03-14 14:42:00,control,content_seo,Android,high_intent,18-24
536080,2026-02-15 16:07:00,control,app_store,iOS,low_intent,25-34
536081,2026-03-08 21:19:00,control,paid_social,Android,mid_intent,35-44
536082,2026-01-06 00:02:00,control,content_seo,Android,low_intent,35-44
536083,2026-03-14 08:37:00,control,app_store,iOS,high_intent,25-34
536084,2026-02-15 22:58:00,treatment,content_seo,Android,low_intent,25-34
536085,2026-03-06 01:18:00,treatment,paid_social,iOS,high_intent,18-24
536086,2026-03-10 09:45:00,control,content_seo,Android,low_intent,25-34
536087,2026-01-03 15:27:00,treatment,paid_social,Android,high_intent,18-24
536088,2026-02-05 18:38:00,treatment,paid_social,iOS,high_intent,18-24
536089,2026-01-02 13:36:00,treatment,offline_broker,Android,mid_intent,18-24
536090,2026-02-14 03:10:00,treatment,paid_social,iOS,low_intent,18-24
536091,2026-02-02 02:24:00,treatment,app_store,iOS,high_intent,25-34
536092,2026-01-02 12:19:00,control,offline_broker,iOS,low_intent,35-44
536093,2026-01-13 11:41:00,control,offline_broker,Android,mid_intent,25-34
536094,2026-01-23 22:02:00,control,app_store,iOS,high_intent,25-34
536095,2026-01-03 19:33:00,treatment,referral,iOS,high_intent,25-34
536096,2026-01-07 20:15:00,control,content_seo,Android,low_intent,35-44
536097,2026-01-10 15:01:00,control,app_store,Android,high_intent,25-34
536098,2026-01-04 08:54:00,treatment,content_seo,iOS,mid_intent,35-44
536099,2026-03-12 04:57:00,treatment,referral,Android,mid_intent,18-24
536100,2026-02-07 01:16:00,treatment,paid_social,iOS,low_intent,35-44
536101,2026-01-03 10:16:00,control,app_store,Android,mid_intent,18-24
536102,2026-01-13 08:05:00,control,referral,iOS,mid_intent,35-44
536103,2026-01-09 16:18:00,control,paid_social,Android,low_intent,35-44
536104,2026-03-12 08:52:00,treatment,content_seo,Android,mid_intent,18-24
536105,2026-01-06 10:52:00,control,referral,Android,mid_intent,45+
536106,2026-02-11 01:57:00,control,content_seo,iOS,low_intent,25-34
536107,2026-02-24 04:49:00,treatment,app_store,iOS,mid_intent,18-24
536108,2026-02-20 14:12:00,treatment,content_seo,iOS,low_intent,35-44
536109,2026-03-12 08:59:00,control,referral,iOS,high_intent,25-34
536110,2026-03-11 18:52:00,treatment,app_store,iOS,mid_intent,35-44
536111,2026-01-14 16:18:00,control,paid_social,iOS,mid_intent,45+
536112,2026-01-01 17:21:00,treatment,app_store,Android,mid_intent,35-44
536113,2026-02-04 01:13:00,control,offline_broker,Android,high_intent,25-34
536114,2026-01-03 14:53:00,treatment,referral,Android,low_intent,35-44
536115,2026-02-16 10:27:00,control,app_store,Android,low_intent,25-34
536116,2026-02-22 11:11:00,control,paid_social,iOS,low_intent,18-24
536117,2026-01-25 00:06:00,control,paid_social,iOS,high_intent,45+
536118,2026-02-03 12:47:00,treatment,content_seo,Android,low_intent,35-44
536119,2026-02-21 00:29:00,control,app_store,Android,low_intent,18-24
536120,2026-01-15 12:36:00,control,offline_broker,iOS,mid_intent,25-34
536121,2026-01-24 01:32:00,control,paid_social,iOS,low_intent,18-24
536122,2026-03-06 18:55:00,treatment,app_store,Android,high_intent,35-44
536123,2026-01-24 21:43:00,control,app_store,Android,low_intent,35-44
536124,2026-01-28 20:27:00,control,referral,iOS,low_intent,18-24
536125,2026-02-11 00:40:00,control,offline_broker,Android,high_intent,25-34
536126,2026-02-25 19:01:00,control,paid_social,iOS,low_intent,35-44
536127,2026-03-02 05:35:00,control,referral,iOS,high_intent,25-34
536128,2026-03-12 11:55:00,control,referral,Android,high_intent,18-24
536129,2026-01-28 01:04:00,treatment,offline_broker,iOS,mid_intent,25-34
536130,2026-02-12 16:20:00,treatment,referral,iOS,high_intent,18-24
536131,2026-01-24 20:38:00,control,offline_broker,Android,low_intent,25-34
536132,2026-01-13 06:19:00,control,offline_broker,iOS,high_intent,25-34
536133,2026-01-21 13:25:00,control,paid_social,iOS,mid_intent,25-34
536134,2026-02-26 00:01:00,control,paid_social,iOS,high_intent,25-34
536135,2026-01-07 19:39:00,control,content_seo,iOS,mid_intent,18-24
536136,2026-03-16 03:22:00,control,paid_social,iOS,high_intent,18-24
536137,2026-01-06 10:40:00,control,referral,Android,mid_intent,25-34
536138,2026-01-01 16:03:00,treatment,referral,Android,low_intent,25-34
536139,2026-02-01 16:25:00,control,paid_social,iOS,high_intent,45+
536140,2026-03-03 03:20:00,control,paid_social,iOS,low_intent,18-24
536141,2026-02-17 03:22:00,control,referral,iOS,mid_intent,45+
536142,2026-03-14 00:39:00,control,app_store,Android,mid_intent,18-24
536143,2026-02-24 10:42:00,control,content_seo,Android,mid_intent,25-34
536144,2026-02-06 17:14:00,treatment,offline_broker,iOS,mid_intent,25-34
536145,2026-01-23 19:14:00,treatment,paid_social,iOS,high_intent,18-24
536146,2026-03-02 02:14:00,control,content_seo,Android,high_intent,25-34
536147,2026-03-03 23:20:00,control,app_store,Android,mid_intent,45+
536148,2026-02-06 22:42:00,control,app_store,Android,low_intent,25-34
536149,2026-01-21 03:31:00,treatment,paid_social,iOS,high_intent,18-24
536150,2026-01-01 11:19:00,control,content_seo,Android,mid_intent,18-24
536151,2026-03-06 19:34:00,control,content_seo,iOS,mid_intent,45+
536152,2026-01-26 08:12:00,control,paid_social,iOS,mid_intent,25-34
536153,2026-01-18 17:53:00,treatment,referral,iOS,low_intent,25-34
536154,2026-01-18 11:21:00,treatment,offline_broker,Android,mid_intent,18-24
536155,2026-02-22 23:45:00,control,app_store,Android,high_intent,35-44
536156,2026-01-27 20:52:00,control,offline_broker,iOS,high_intent,25-34
536157,2026-02-20 08:28:00,control,referral,iOS,mid_intent,25-34
536158,2026-02-27 19:30:00,treatment,content_seo,iOS,high_intent,25-34
536159,2026-02-01 20:24:00,treatment,referral,iOS,high_intent,35-44
536160,2026-01-12 20:06:00,treatment,paid_social,Android,mid_intent,18-24
536161,2026-01-28 07:55:00,control,app_store,Android,mid_intent,45+
536162,2026-03-15 03:05:00,treatment,referral,iOS,mid_intent,45+
536163,2026-02-17 07:06:00,treatment,offline_broker,Android,low_intent,18-24
536164,2026-01-05 10:23:00,treatment,paid_social,Android,mid_intent,18-24
536165,2026-01-06 21:11:00,control,content_seo,iOS,high_intent,25-34
536166,2026-02-25 17:53:00,treatment,paid_social,Android,high_intent,45+
536167,2026-01-20 01:39:00,control,paid_social,iOS,low_intent,25-34
536168,2026-03-09 20:09:00,control,paid_social,Android,high_intent,18-24
536169,2026-02-26 13:22:00,control,app_store,Android,mid_intent,25-34
536170,2026-01-08 19:01:00,treatment,app_store,Android,high_intent,35-44
536171,2026-01-18 01:38:00,control,app_store,iOS,low_intent,25-34
536172,2026-03-13 10:05:00,treatment,content_seo,iOS,high_intent,35-44
536173,2026-02-10 02:10:00,control,referral,iOS,low_intent,18-24
536174,2026-02-23 00:04:00,control,offline_broker,Android,high_intent,18-24
536175,2026-02-05 20:10:00,treatment,paid_social,Android,high_intent,35-44
536176,2026-02-04 03:43:00,control,paid_social,iOS,mid_intent,18-24
536177,2026-01-09 00:28:00,treatment,offline_broker,iOS,mid_intent,45+
536178,2026-01-15 14:29:00,control,paid_social,Android,low_intent,25-34
536179,2026-01-24 19:18:00,treatment,content_seo,Android,high_intent,35-44
536180,2026-01-02 10:56:00,control,app_store,iOS,mid_intent,18-24
536181,2026-02-12 18:02:00,control,paid_social,iOS,mid_intent,18-24
536182,2026-02-19 07:37:00,treatment,app_store,Android,high_intent,25-34
536183,2026-02-05 20:27:00,control,content_seo,Android,mid_intent,35-44
536184,2026-01-18 18:03:00,control,content_seo,iOS,high_intent,18-24
536185,2026-02-21 09:45:00,control,app_store,iOS,low_intent,25-34
536186,2026-03-01 05:35:00,control,paid_social,Android,mid_intent,18-24
536187,2026-02-19 01:25:00,control,paid_social,Android,mid_intent,18-24
536188,2026-03-14 15:44:00,treatment,app_store,Android,mid_intent,25-34
536189,2026-01-26 01:25:00,treatment,referral,iOS,mid_intent,35-44
536190,2026-01-01 19:18:00,treatment,content_seo,Android,mid_intent,45+
536191,2026-02-25 09:01:00,control,app_store,Android,mid_intent,25-34
536192,2026-01-09 18:02:00,treatment,content_seo,iOS,low_intent,35-44
536193,2026-01-03 21:47:00,control,content_seo,Android,mid_intent,25-34
536194,2026-03-13 19:01:00,control,paid_social,Android,high_intent,35-44
536195,2026-01-07 01:35:00,control,referral,iOS,low_intent,35-44
536196,2026-01-11 23:03:00,control,offline_broker,Android,mid_intent,25-34
536197,2026-01-09 09:05:00,control,referral,iOS,mid_intent,25-34
536198,2026-01-13 21:01:00,control,app_store,iOS,low_intent,45+
536199,2026-03-13 20:53:00,control,offline_broker,Android,mid_intent,18-24
536200,2026-01-24 21:24:00,control,content_seo,iOS,mid_intent,25-34
536201,2026-03-10 21:50:00,control,paid_social,Android,mid_intent,25-34
536202,2026-01-17 04:17:00,treatment,paid_social,Android,high_intent,18-24
536203,2026-01-12 20:34:00,control,app_store,iOS,high_intent,18-24
536204,2026-02-10 23:49:00,treatment,referral,Android,mid_intent,18-24
536205,2026-01-30 22:08:00,control,app_store,iOS,low_intent,35-44
536206,2026-03-03 18:08:00,treatment,referral,iOS,mid_intent,18-24
536207,2026-02-26 14:06:00,control,app_store,Android,mid_intent,25-34
536208,2026-01-24 23:59:00,treatment,content_seo,iOS,mid_intent,45+
536209,2026-02-10 08:23:00,treatment,app_store,Android,high_intent,25-34
536210,2026-01-18 12:47:00,treatment,paid_social,iOS,high_intent,18-24
536211,2026-02-15 14:52:00,control,app_store,iOS,high_intent,25-34
536212,2026-03-13 14:45:00,treatment,referral,iOS,mid_intent,35-44
536213,2026-03-07 07:19:00,treatment,content_seo,iOS,high_intent,25-34
536214,2026-01-09 15:07:00,control,offline_broker,iOS,mid_intent,45+
536215,2026-03-16 08:01:00,control,app_store,Android,mid_intent,35-44
536216,2026-01-26 20:32:00,control,app_store,Android,mid_intent,25-34
536217,2026-02-24 06:26:00,control,content_seo,Android,mid_intent,25-34
536218,2026-01-31 19:42:00,treatment,paid_social,Android,high_intent,18-24
536219,2026-01-21 03:54:00,treatment,offline_broker,iOS,low_intent,45+
536220,2026-02-03 22:09:00,treatment,referral,Android,low_intent,45+
536221,2026-03-02 20:13:00,treatment,app_store,Android,low_intent,25-34
536222,2026-02-09 21:20:00,treatment,paid_social,iOS,mid_intent,35-44
536223,2026-01-05 13:25:00,control,app_store,iOS,low_intent,25-34
536224,2026-02-11 14:10:00,treatment,offline_broker,Android,high_intent,25-34
536225,2026-02-25 05:52:00,control,paid_social,iOS,mid_intent,18-24
536226,2026-01-15 05:18:00,control,paid_social,Android,low_intent,25-34
536227,2026-03-06 22:55:00,treatment,content_seo,Android,high_intent,35-44
536228,2026-03-01 21:26:00,control,content_seo,Android,high_intent,35-44
536229,2026-02-06 22:42:00,control,content_seo,Android,low_intent,25-34
536230,2026-01-28 05:40:00,control,offline_broker,iOS,low_intent,35-44
536231,2026-02-20 21:11:00,control,app_store,iOS,mid_intent,25-34
536232,2026-02-19 09:57:00,treatment,content_seo,Android,high_intent,18-24
536233,2026-01-25 20:59:00,treatment,paid_social,iOS,high_intent,35-44
536234,2026-03-13 13:07:00,control,paid_social,Android,high_intent,18-24
536235,2026-02-21 12:44:00,control,paid_social,Android,mid_intent,35-44
536236,2026-01-23 16:52:00,control,content_seo,iOS,low_intent,18-24
536237,2026-01-07 18:11:00,control,referral,Android,mid_intent,18-24
536238,2026-01-14 20:00:00,control,paid_social,Android,mid_intent,35-44
536239,2026-02-04 04:39:00,control,paid_social,iOS,low_intent,25-34
536240,2026-01-15 23:22:00,treatment,offline_broker,iOS,mid_intent,45+
536241,2026-02-16 04:40:00,control,app_store,iOS,low_intent,35-44
536242,2026-03-13 04:55:00,treatment,app_store,Android,low_intent,18-24
536243,2026-03-12 21:33:00,control,content_seo,iOS,mid_intent,25-34
536244,2026-01-16 08:39:00,treatment,referral,iOS,high_intent,25-34
536245,2026-03-10 14:59:00,treatment,offline_broker,Android,mid_intent,25-34
536246,2026-03-06 22:37:00,treatment,referral,iOS,low_intent,35-44
536247,2026-03-16 13:59:00,treatment,app_store,iOS,low_intent,18-24
536248,2026-03-02 23:05:00,control,paid_social,iOS,low_intent,35-44
536249,2026-01-29 20:19:00,control,offline_broker,iOS,high_intent,25-34
536250,2026-03-03 07:39:00,control,content_seo,Android,mid_intent,45+
536251,2026-01-13 08:07:00,control,content_seo,iOS,high_intent,25-34
536252,2026-01-10 08:37:00,treatment,paid_social,Android,mid_intent,35-44
536253,2026-01-02 17:12:00,treatment,referral,Android,mid_intent,25-34
536254,2026-01-06 07:05:00,treatment,offline_broker,Android,high_intent,25-34
536255,2026-02-21 08:24:00,treatment,content_seo,Android,low_intent,25-34
536256,2026-01-15 13:00:00,control,referral,iOS,mid_intent,35-44
536257,2026-02-15 03:42:00,control,offline_broker,Android,mid_intent,35-44
536258,2026-03-08 07:15:00,treatment,referral,Android,mid_intent,35-44
536259,2026-01-06 11:49:00,treatment,content_seo,Android,mid_intent,25-34
536260,2026-02-25 02:10:00,control,offline_broker,iOS,low_intent,35-44
536261,2026-01-20 18:01:00,control,content_seo,Android,mid_intent,25-34
536262,2026-02-10 23:59:00,control,paid_social,iOS,high_intent,25-34
536263,2026-01-20 03:24:00,control,referral,iOS,high_intent,45+
536264,2026-01-19 00:15:00,treatment,paid_social,Android,high_intent,35-44
536265,2026-01-26 10:34:00,control,content_seo,iOS,low_intent,18-24
536266,2026-01-30 23:41:00,control,referral,iOS,mid_intent,35-44
536267,2026-03-12 04:13:00,treatment,paid_social,iOS,low_intent,18-24
536268,2026-03-13 05:27:00,treatment,paid_social,iOS,low_intent,35-44
536269,2026-03-06 23:17:00,treatment,paid_social,Android,low_intent,25-34
536270,2026-03-14 16:08:00,control,app_store,Android,low_intent,35-44
536271,2026-02-21 18:00:00,treatment,offline_broker,Android,low_intent,18-24
536272,2026-02-04 08:48:00,control,content_seo,iOS,mid_intent,25-34
536273,2026-01-18 07:19:00,control,app_store,Android,low_intent,45+
536274,2026-01-30 01:44:00,treatment,paid_social,Android,mid_intent,25-34
536275,2026-02-15 17:28:00,control,offline_broker,iOS,high_intent,35-44
536276,2026-01-25 21:15:00,control,offline_broker,Android,high_intent,25-34
536277,2026-01-15 02:29:00,treatment,paid_social,Android,high_intent,45+
536278,2026-02-17 13:49:00,treatment,app_store,Android,mid_intent,25-34
536279,2026-01-27 00:35:00,control,app_store,Android,mid_intent,18-24
536280,2026-01-02 05:48:00,control,content_seo,iOS,mid_intent,25-34
536281,2026-02-13 23:51:00,control,referral,iOS,mid_intent,35-44
536282,2026-02-09 16:43:00,control,app_store,Android,mid_intent,45+
536283,2026-01-25 13:56:00,control,offline_broker,Android,high_intent,25-34
536284,2026-01-26 18:42:00,treatment,content_seo,Android,high_intent,45+
536285,2026-01-24 19:48:00,treatment,offline_broker,iOS,mid_intent,18-24
536286,2026-02-10 21:18:00,control,app_store,iOS,mid_intent,35-44
536287,2026-02-27 12:33:00,control,referral,iOS,mid_intent,35-44
536288,2026-03-13 05:06:00,treatment,content_seo,Android,high_intent,35-44
536289,2026-01-15 19:24:00,treatment,paid_social,Android,mid_intent,35-44
536290,2026-03-07 00:24:00,treatment,paid_social,Android,low_intent,25-34
536291,2026-03-13 03:56:00,treatment,paid_social,Android,high_intent,25-34
536292,2026-01-19 04:35:00,treatment,paid_social,iOS,high_intent,25-34
536293,2026-03-08 19:45:00,control,paid_social,Android,low_intent,25-34
536294,2026-03-16 15:41:00,control,referral,Android,low_intent,35-44
536295,2026-02-07 06:52:00,control,app_store,Android,high_intent,18-24
536296,2026-03-16 13:27:00,control,offline_broker,iOS,mid_intent,25-34
536297,2026-01-30 14:10:00,treatment,referral,Android,high_intent,18-24
536298,2026-01-27 11:32:00,control,referral,iOS,high_intent,35-44
536299,2026-02-05 02:56:00,control,content_seo,iOS,mid_intent,35-44
536300,2026-01-04 14:42:00,control,referral,iOS,mid_intent,18-24
536301,2026-02-20 02:26:00,control,referral,iOS,mid_intent,18-24
536302,2026-02-15 02:14:00,control,offline_broker,iOS,high_intent,25-34
536303,2026-02-26 03:05:00,treatment,offline_broker,iOS,high_intent,25-34
536304,2026-03-06 17:06:00,control,app_store,iOS,mid_intent,35-44
536305,2026-01-25 21:06:00,control,app_store,Android,high_intent,35-44
536306,2026-01-02 13:50:00,treatment,referral,Android,low_intent,35-44
536307,2026-03-03 23:41:00,treatment,paid_social,iOS,low_intent,18-24
536308,2026-02-07 22:55:00,control,referral,Android,high_intent,25-34
536309,2026-03-08 13:00:00,treatment,content_seo,iOS,high_intent,25-34
536310,2026-01-12 18:02:00,control,paid_social,iOS,mid_intent,18-24
536311,2026-02-28 06:23:00,treatment,paid_social,iOS,mid_intent,25-34
536312,2026-01-07 21:58:00,control,paid_social,Android,mid_intent,18-24
536313,2026-02-23 10:28:00,treatment,content_seo,Android,mid_intent,25-34
536314,2026-02-22 20:13:00,treatment,offline_broker,iOS,mid_intent,25-34
536315,2026-01-13 06:16:00,control,paid_social,iOS,mid_intent,25-34
536316,2026-01-29 15:56:00,control,paid_social,Android,mid_intent,18-24
536317,2026-01-17 15:15:00,treatment,offline_broker,Android,high_intent,25-34
536318,2026-02-16 17:41:00,control,app_store,Android,high_intent,25-34
536319,2026-03-03 19:13:00,treatment,referral,Android,low_intent,18-24
536320,2026-03-01 13:58:00,control,paid_social,Android,high_intent,35-44
536321,2026-03-07 01:27:00,treatment,app_store,iOS,high_intent,18-24
536322,2026-02-24 02:07:00,treatment,offline_broker,iOS,low_intent,25-34
536323,2026-02-07 10:26:00,control,offline_broker,Android,high_intent,18-24
536324,2026-02-22 20:26:00,treatment,app_store,iOS,mid_intent,35-44
536325,2026-02-16 17:18:00,control,offline_broker,iOS,mid_intent,35-44
536326,2026-01-23 18:58:00,control,app_store,iOS,mid_intent,25-34
536327,2026-01-16 20:18:00,treatment,content_seo,Android,high_intent,18-24
536328,2026-02-04 06:49:00,control,offline_broker,iOS,high_intent,18-24
536329,2026-02-21 00:07:00,control,referral,iOS,low_intent,25-34
536330,2026-01-10 00:35:00,treatment,content_seo,iOS,low_intent,35-44
536331,2026-02-19 12:19:00,control,app_store,iOS,high_intent,25-34
536332,2026-01-24 06:08:00,control,content_seo,iOS,low_intent,35-44
536333,2026-02-19 08:49:00,treatment,content_seo,Android,mid_intent,18-24
536334,2026-02-03 08:00:00,control,referral,iOS,mid_intent,35-44
536335,2026-01-04 06:59:00,treatment,content_seo,Android,mid_intent,35-44
536336,2026-01-19 06:10:00,control,app_store,Android,high_intent,25-34
536337,2026-02-09 14:00:00,treatment,app_store,iOS,low_intent,18-24
536338,2026-02-13 03:50:00,treatment,paid_social,iOS,mid_intent,45+
536339,2026-02-23 03:43:00,treatment,offline_broker,iOS,high_intent,25-34
536340,2026-02-10 03:51:00,treatment,referral,Android,mid_intent,25-34
536341,2026-01-17 19:14:00,treatment,content_seo,Android,mid_intent,35-44
536342,2026-01-25 15:26:00,control,paid_social,iOS,low_intent,35-44
536343,2026-01-18 14:07:00,treatment,offline_broker,Android,low_intent,35-44
536344,2026-03-02 18:57:00,treatment,app_store,Android,high_intent,18-24
536345,2026-03-05 05:25:00,control,paid_social,Android,mid_intent,35-44
536346,2026-02-24 05:37:00,control,offline_broker,iOS,low_intent,25-34
536347,2026-01-26 16:34:00,treatment,app_store,Android,high_intent,35-44
536348,2026-03-03 13:20:00,treatment,app_store,Android,low_intent,25-34
536349,2026-03-07 21:59:00,treatment,referral,iOS,mid_intent,25-34
536350,2026-01-29 14:21:00,treatment,paid_social,Android,high_intent,25-34
536351,2026-02-08 01:09:00,control,paid_social,iOS,mid_intent,18-24
536352,2026-01-26 17:36:00,treatment,app_store,Android,low_intent,45+
536353,2026-01-31 00:46:00,treatment,offline_broker,Android,low_intent,18-24
536354,2026-02-15 01:00:00,control,content_seo,iOS,mid_intent,25-34
536355,2026-03-08 19:59:00,control,app_store,Android,high_intent,25-34
536356,2026-02-17 17:23:00,treatment,paid_social,Android,high_intent,18-24
536357,2026-03-15 13:39:00,treatment,content_seo,Android,mid_intent,25-34
536358,2026-01-06 18:07:00,control,paid_social,iOS,high_intent,18-24
536359,2026-02-28 17:04:00,treatment,content_seo,Android,mid_intent,18-24
536360,2026-01-09 11:54:00,treatment,offline_broker,Android,mid_intent,18-24
536361,2026-03-10 03:29:00,control,paid_social,iOS,mid_intent,25-34
536362,2026-03-09 01:34:00,control,referral,iOS,high_intent,45+
536363,2026-02-17 22:20:00,treatment,paid_social,Android,low_intent,25-34
536364,2026-01-13 21:21:00,control,paid_social,Android,low_intent,45+
536365,2026-02-28 11:22:00,control,app_store,Android,high_intent,25-34
536366,2026-02-25 09:42:00,treatment,content_seo,iOS,low_intent,25-34
536367,2026-01-05 16:13:00,treatment,app_store,iOS,high_intent,35-44
536368,2026-03-10 22:03:00,treatment,paid_social,Android,high_intent,35-44
536369,2026-03-07 12:01:00,control,paid_social,iOS,mid_intent,35-44
536370,2026-01-27 10:27:00,control,referral,iOS,low_intent,35-44
536371,2026-01-06 15:12:00,control,paid_social,Android,mid_intent,25-34
536372,2026-02-24 14:00:00,control,paid_social,Android,mid_intent,45+
536373,2026-02-11 14:53:00,treatment,referral,iOS,mid_intent,35-44
536374,2026-01-20 12:36:00,treatment,app_store,Android,mid_intent,35-44
536375,2026-01-30 15:41:00,treatment,content_seo,iOS,low_intent,45+
536376,2026-03-08 15:36:00,control,offline_broker,Android,high_intent,25-34
536377,2026-01-31 08:35:00,control,paid_social,iOS,mid_intent,35-44
536378,2026-02-05 02:59:00,control,paid_social,Android,high_intent,25-34
536379,2026-02-25 16:15:00,treatment,app_store,Android,mid_intent,45+
536380,2026-03-11 04:29:00,control,app_store,Android,mid_intent,18-24
536381,2026-01-15 06:45:00,control,referral,Android,low_intent,18-24
536382,2026-01-03 23:22:00,control,referral,Android,low_intent,18-24
536383,2026-02-02 05:58:00,treatment,offline_broker,iOS,low_intent,25-34
536384,2026-02-28 09:20:00,control,content_seo,Android,mid_intent,35-44
536385,2026-02-05 12:49:00,control,app_store,Android,high_intent,45+
536386,2026-02-25 04:34:00,control,referral,iOS,low_intent,45+
536387,2026-01-23 18:15:00,treatment,referral,Android,mid_intent,18-24
536388,2026-01-23 02:06:00,control,content_seo,iOS,mid_intent,18-24
536389,2026-01-25 00:35:00,treatment,app_store,iOS,mid_intent,18-24
536390,2026-02-25 10:01:00,control,app_store,Android,high_intent,35-44
536391,2026-01-09 02:26:00,control,app_store,iOS,low_intent,45+
536392,2026-01-18 02:02:00,control,paid_social,Android,mid_intent,25-34
536393,2026-02-07 00:29:00,treatment,paid_social,Android,high_intent,35-44
536394,2026-02-17 08:42:00,treatment,content_seo,iOS,high_intent,18-24
536395,2026-03-02 12:47:00,treatment,content_seo,iOS,mid_intent,25-34
536396,2026-02-06 07:02:00,treatment,paid_social,Android,mid_intent,25-34
536397,2026-02-03 13:46:00,treatment,offline_broker,iOS,high_intent,35-44
536398,2026-01-04 03:44:00,control,content_seo,iOS,high_intent,25-34
536399,2026-01-18 18:54:00,treatment,app_store,Android,high_intent,25-34
536400,2026-01-29 03:07:00,treatment,referral,Android,low_intent,18-24
536401,2026-02-09 20:50:00,treatment,content_seo,iOS,low_intent,18-24
536402,2026-02-28 08:23:00,control,app_store,Android,high_intent,45+
536403,2026-02-10 12:34:00,treatment,paid_social,Android,high_intent,35-44
536404,2026-02-09 09:31:00,control,offline_broker,iOS,low_intent,18-24
536405,2026-01-27 09:50:00,treatment,paid_social,Android,high_intent,45+
536406,2026-02-23 02:11:00,treatment,offline_broker,iOS,high_intent,18-24
536407,2026-02-09 08:11:00,treatment,app_store,iOS,low_intent,35-44
536408,2026-01-14 19:20:00,treatment,app_store,iOS,high_intent,25-34
536409,2026-01-09 18:00:00,treatment,paid_social,Android,low_intent,35-44
536410,2026-01-04 15:33:00,control,offline_broker,Android,mid_intent,45+
536411,2026-01-11 13:30:00,treatment,app_store,Android,high_intent,25-34
536412,2026-02-15 07:07:00,control,referral,iOS,mid_intent,25-34
536413,2026-02-21 00:48:00,control,paid_social,Android,mid_intent,35-44
536414,2026-02-13 23:15:00,treatment,paid_social,Android,high_intent,25-34
536415,2026-01-07 12:05:00,control,offline_broker,Android,mid_intent,25-34
536416,2026-01-08 09:41:00,treatment,paid_social,Android,mid_intent,18-24
536417,2026-01-25 15:35:00,treatment,app_store,iOS,mid_intent,18-24
536418,2026-01-18 11:25:00,control,content_seo,Android,mid_intent,25-34
536419,2026-03-16 11:39:00,treatment,app_store,Android,low_intent,18-24
536420,2026-02-25 16:30:00,treatment,app_store,Android,mid_intent,35-44
536421,2026-02-24 00:02:00,control,offline_broker,Android,mid_intent,25-34
536422,2026-01-24 01:31:00,control,paid_social,iOS,high_intent,18-24
536423,2026-01-21 05:24:00,treatment,offline_broker,iOS,high_intent,45+
536424,2026-02-07 20:17:00,control,paid_social,iOS,mid_intent,25-34
536425,2026-02-19 23:05:00,treatment,referral,Android,mid_intent,45+
536426,2026-02-21 18:00:00,control,app_store,iOS,high_intent,35-44
536427,2026-01-21 23:21:00,treatment,paid_social,iOS,low_intent,35-44
536428,2026-01-12 06:38:00,treatment,content_seo,Android,mid_intent,25-34
536429,2026-03-13 02:41:00,control,referral,iOS,mid_intent,18-24
536430,2026-03-04 13:53:00,treatment,referral,Android,mid_intent,25-34
536431,2026-01-18 09:09:00,control,paid_social,Android,mid_intent,35-44
536432,2026-02-28 12:09:00,treatment,app_store,Android,mid_intent,25-34
536433,2026-01-01 04:31:00,control,app_store,Android,low_intent,18-24
536434,2026-01-31 03:33:00,control,paid_social,Android,mid_intent,25-34
536435,2026-01-09 16:33:00,treatment,offline_broker,iOS,high_intent,45+
536436,2026-02-17 19:55:00,treatment,app_store,iOS,high_intent,35-44
536437,2026-03-13 18:52:00,treatment,paid_social,Android,mid_intent,35-44
536438,2026-01-29 07:24:00,control,offline_broker,iOS,mid_intent,25-34
536439,2026-01-26 08:28:00,treatment,referral,Android,low_intent,18-24
536440,2026-01-02 13:23:00,control,content_seo,iOS,high_intent,45+
536441,2026-02-20 10:09:00,treatment,app_store,iOS,high_intent,35-44
536442,2026-01-10 06:49:00,treatment,paid_social,Android,high_intent,45+
536443,2026-02-13 18:14:00,treatment,app_store,iOS,mid_intent,25-34
536444,2026-01-27 21:29:00,treatment,paid_social,Android,mid_intent,18-24
536445,2026-02-12 04:12:00,control,content_seo,Android,mid_intent,25-34
536446,2026-03-14 19:46:00,control,content_seo,Android,mid_intent,18-24
536447,2026-01-27 03:59:00,treatment,app_store,Android,high_intent,35-44
536448,2026-01-14 21:50:00,treatment,paid_social,Android,mid_intent,25-34
536449,2026-03-03 11:17:00,control,app_store,iOS,mid_intent,18-24
536450,2026-02-02 16:06:00,control,paid_social,iOS,mid_intent,35-44
536451,2026-02-20 13:20:00,control,offline_broker,iOS,high_intent,35-44
536452,2026-02-03 18:30:00,control,app_store,Android,mid_intent,35-44
536453,2026-02-01 06:36:00,treatment,paid_social,iOS,high_intent,35-44
536454,2026-02-11 12:50:00,control,referral,iOS,high_intent,25-34
536455,2026-01-20 15:32:00,control,content_seo,Android,high_intent,25-34
